Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
01/04/2023,AQS,300170005,1,21,ppb,20,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/05/2023,AQS,300170005,1,24,ppb,23,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/06/2023,AQS,300170005,1,20,ppb,19,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/07/2023,AQS,300170005,1,22,ppb,21,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/08/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/09/2023,AQS,300170005,1,25,ppb,24,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/10/2023,AQS,300170005,1,25,ppb,24,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/11/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/12/2023,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/13/2023,AQS,300170005,1,23,ppb,22,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/14/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/15/2023,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/16/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/17/2023,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/18/2023,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/19/2023,AQS,300170005,1,21,ppb,20,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/20/2023,AQS,300170005,1,23,ppb,22,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/21/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/22/2023,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/23/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/24/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/25/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/26/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/27/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/28/2023,AQS,300170005,1,1,ppb,1,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/29/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/30/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/31/2023,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/01/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/02/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/03/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/04/2023,AQS,300170005,1,22,ppb,21,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/05/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/06/2023,AQS,300170005,1,23,ppb,22,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/07/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/08/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/09/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/10/2023,AQS,300170005,1,20,ppb,19,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/11/2023,AQS,300170005,1,22,ppb,21,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/12/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/13/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/14/2023,AQS,300170005,1,1,ppb,1,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/15/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/16/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/17/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/18/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/19/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/20/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/21/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/22/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/23/2023,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/24/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/25/2023,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/26/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/27/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
02/28/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/01/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/02/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/03/2023,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/04/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/05/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/06/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/07/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/08/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/09/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/10/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/11/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/12/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/13/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/14/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/15/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/16/2023,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/17/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/18/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/19/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/20/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/21/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/22/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/23/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/24/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/25/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/26/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/27/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/28/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/29/2023,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/30/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
03/31/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/01/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/02/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/03/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/04/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/05/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/06/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/07/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/08/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/09/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/10/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/11/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/12/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/13/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/14/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/15/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/16/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/17/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/18/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/19/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/20/2023,AQS,300170005,1,1,ppb,1,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/21/2023,AQS,300170005,1,0,ppb,0,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/22/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/23/2023,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/24/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/25/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/26/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/27/2023,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/28/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/29/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
04/30/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,12,50.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/01/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/02/2023,AQS,300170005,1,1,ppb,1,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/03/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/04/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/05/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/06/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/07/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/08/2023,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/09/2023,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/10/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/11/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/12/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/13/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/14/2023,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/15/2023,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/16/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/17/2023,AQS,300170005,1,28,ppb,26,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/18/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/19/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/20/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/21/2023,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/22/2023,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/23/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/24/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/25/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/26/2023,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/27/2023,AQS,300170005,1,35,ppb,33,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/28/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/29/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/30/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
05/31/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/01/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/02/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/03/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/04/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/05/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/06/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/07/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/08/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/09/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
