Date,Site ID,POC,Daily Max SO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2022-04-01,010970003,1,7.1,Parts per billion,10,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-02,010970003,1,10.2,Parts per billion,14,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-03,010970003,1,4.5,Parts per billion,6,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-04,010970003,1,2.9,Parts per billion,3,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-05,010970003,1,3,Parts per billion,4,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-06,010970003,1,3,Parts per billion,4,CHICKASAW,20,83,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-07,010970003,1,0,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-08,010970003,1,0,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-09,010970003,1,-0.1,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-10,010970003,1,0,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-11,010970003,1,-0.2,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-12,010970003,1,-0.1,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-13,010970003,1,0.1,Parts per billion,0,CHICKASAW,21,88,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-14,010970003,1,0,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-15,010970003,1,0,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-16,010970003,1,-0.1,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-17,010970003,1,0.1,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-19,010970003,1,1.6,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-18,010970003,1,0.1,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-20,010970003,1,-0.2,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-21,010970003,1,-0.3,Parts per billion,0,CHICKASAW,22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-22,010970003,1,-0.3,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-23,010970003,1,-0.2,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-24,010970003,1,-0.2,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-25,010970003,1,-0.1,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-26,010970003,1,0.3,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-27,010970003,1,3.4,Parts per billion,4,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-28,010970003,1,5.5,Parts per billion,7,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-29,010970003,1,0.2,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-04-30,010970003,1,0.2,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-01,010970003,1,0,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-02,010970003,1,0.3,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-03,010970003,1,0.6,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-04,010970003,1,0.4,Parts per billion,0,CHICKASAW,22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-05,010970003,1,0.5,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-06,010970003,1,1,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-08,010970003,1,1.2,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-07,010970003,1,0.8,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-09,010970003,1,0.6,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-10,010970003,1,0.5,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-11,010970003,1,2.4,Parts per billion,3,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-12,010970003,1,1,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-13,010970003,1,0.8,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-14,010970003,1,2.3,Parts per billion,3,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-15,010970003,1,2.4,Parts per billion,3,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-16,010970003,1,0.9,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-17,010970003,1,1.3,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-18,010970003,1,0.8,Parts per billion,0,CHICKASAW,22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-19,010970003,1,0.9,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-20,010970003,1,0.8,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-21,010970003,1,0.7,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-22,010970003,1,0.6,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-23,010970003,1,1.3,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-24,010970003,1,0.9,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-25,010970003,1,0.9,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-27,010970003,1,1.2,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-26,010970003,1,1,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-28,010970003,1,1.4,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-29,010970003,1,1,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-30,010970003,1,0.9,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-05-31,010970003,1,0.9,Parts per billion,0,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-01,010970003,1,3.6,Parts per billion,4,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-02,010970003,1,1.3,Parts per billion,1,CHICKASAW,22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-03,010970003,1,4.4,Parts per billion,6,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-04,010970003,1,6,Parts per billion,9,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-05,010970003,1,3,Parts per billion,4,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-06,010970003,1,1.3,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-07,010970003,1,1.3,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-08,010970003,1,1.3,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-09,010970003,1,1.3,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-10,010970003,1,1.6,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-11,010970003,1,1.6,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-12,010970003,1,1.5,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-13,010970003,1,1.7,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-14,010970003,1,1.6,Parts per billion,1,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-15,010970003,1,1.9,Parts per billion,1,CHICKASAW,22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-16,010970003,1,2,Parts per billion,3,CHICKASAW,23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
2022-06-17,010970003,1,1.9,Parts per billion,1,CHICKASAW,22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,33660,"Mobile, AL",30.770181,-88.087761,AREA,10.67,NEIGHBORHOOD,500 M TO 4KM,SLAMS,Al Dept Of Env Mgt,POPULATION EXPOSURE,Y,,3,
